TagTime;Exh3_Temp7
2022-08-09 23:58:57.840;42,6261444091797
2022-08-09 23:57:57.840;42,6261444091797
2022-08-09 23:56:52.840;42,6261444091797
2022-08-09 23:55:47.843;42,6261444091797
2022-08-09 23:54:42.843;42,6261444091797
2022-08-09 23:53:37.843;42,6261444091797
2022-08-09 23:52:32.847;42,6261444091797
2022-08-09 23:51:32.847;42,6261444091797
2022-08-09 23:51:02.847;42,8286361694336
2022-08-09 23:49:57.847;42,8286361694336
2022-08-09 23:48:57.847;42,8286361694336
2022-08-09 23:47:52.847;42,8286361694336
2022-08-09 23:46:47.850;42,8286361694336
2022-08-09 23:45:42.850;42,8286361694336
2022-08-09 23:44:37.850;42,8286361694336
2022-08-09 23:43:37.850;42,8286361694336
2022-08-09 23:42:32.853;42,8286361694336
2022-08-09 23:41:27.853;42,8286361694336
2022-08-09 23:40:22.853;42,8286361694336
2022-08-09 23:39:32.857;43,0305557250977
2022-08-09 23:38:32.857;43,0305557250977
2022-08-09 23:37:27.857;43,0305557250977
2022-08-09 23:36:22.857;43,0305557250977
2022-08-09 23:35:17.857;43,0305557250977
2022-08-09 23:34:12.860;43,0305557250977
2022-08-09 23:33:12.860;43,0305557250977
2022-08-09 23:32:07.860;43,0305557250977
2022-08-09 23:31:02.860;43,0305557250977
2022-08-09 23:30:12.863;43,233772277832
2022-08-09 23:29:07.863;43,233772277832
2022-08-09 23:28:07.863;43,233772277832
2022-08-09 23:27:02.863;43,233772277832
2022-08-09 23:25:57.867;43,233772277832
2022-08-09 23:24:52.867;43,233772277832
2022-08-09 23:23:47.867;43,233772277832
2022-08-09 23:22:47.867;43,233772277832
2022-08-09 23:21:42.867;43,233772277832
2022-08-09 23:20:37.870;43,233772277832
2022-08-09 23:19:47.870;43,4404411315918
2022-08-09 23:18:42.870;43,4404411315918
2022-08-09 23:17:42.870;43,4404411315918
2022-08-09 23:16:37.873;43,4404411315918
2022-08-09 23:15:32.873;43,4404411315918
2022-08-09 23:14:27.873;43,4404411315918
2022-08-09 23:13:22.877;43,4404411315918
2022-08-09 23:12:22.877;43,4404411315918
2022-08-09 23:11:17.877;43,4404411315918
2022-08-09 23:10:12.877;43,4404411315918
2022-08-09 23:09:12.877;43,6410636901855
2022-08-09 23:08:07.880;43,6410636901855
2022-08-09 23:07:02.880;43,6410636901855
2022-08-09 23:06:02.880;43,6410636901855
2022-08-09 23:04:57.880;43,6410636901855
2022-08-09 23:03:52.883;43,6410636901855
2022-08-09 23:02:47.883;43,6410636901855
2022-08-09 23:01:42.883;43,6410636901855
2022-08-09 23:00:42.883;43,6410636901855
2022-08-09 22:59:37.887;43,6410636901855
2022-08-09 22:59:32.887;43,8447875976562
2022-08-09 22:58:27.887;43,8447875976562
2022-08-09 22:57:22.887;43,8447875976562
2022-08-09 22:56:17.887;43,8447875976562
2022-08-09 22:55:12.890;43,8447875976562
2022-08-09 22:54:12.890;43,8447875976562
2022-08-09 22:53:07.890;43,8447875976562
2022-08-09 22:52:02.890;43,8447875976562
2022-08-09 22:50:57.893;43,8447875976562
2022-08-09 22:49:52.893;43,8447875976562
2022-08-09 22:48:52.893;43,8447875976562
2022-08-09 22:47:57.893;44,0485916137695
2022-08-09 22:46:52.897;44,0485916137695
2022-08-09 22:45:47.897;44,0485916137695
2022-08-09 22:44:42.897;44,0485916137695
2022-08-09 22:43:37.897;44,0485916137695
2022-08-09 22:42:37.897;44,0485916137695
2022-08-09 22:41:32.900;44,0485916137695
2022-08-09 22:40:27.900;44,0485916137695
2022-08-09 22:39:22.900;44,0485916137695
2022-08-09 22:39:12.900;44,2487907409668
2022-08-09 22:38:07.903;44,2487907409668
2022-08-09 22:37:02.903;44,2487907409668
2022-08-09 22:36:02.903;44,2487907409668
2022-08-09 22:34:57.903;44,2487907409668
2022-08-09 22:33:52.907;44,2487907409668
2022-08-09 22:32:47.907;44,2487907409668
2022-08-09 22:31:42.907;44,2487907409668
2022-08-09 22:30:42.907;44,2487907409668
2022-08-09 22:29:37.907;44,2487907409668
2022-08-09 22:28:32.910;44,2487907409668
2022-08-09 22:27:42.910;44,4507446289063
2022-08-09 22:26:37.910;44,4507446289063
2022-08-09 22:25:37.910;44,4507446289063
2022-08-09 22:24:32.913;44,4507446289063
2022-08-09 22:23:27.913;44,4507446289063
2022-08-09 22:22:22.913;44,4507446289063
2022-08-09 22:21:17.917;44,4507446289063
2022-08-09 22:20:17.917;44,4507446289063
2022-08-09 22:19:12.917;44,4507446289063
2022-08-09 22:18:07.917;44,4507446289063
2022-08-09 22:17:02.917;44,6511039733887
2022-08-09 22:15:57.920;44,6511039733887
2022-08-09 22:14:52.920;44,6511039733887
2022-08-09 22:13:52.920;44,6511039733887
2022-08-09 22:12:47.920;44,6511039733887
2022-08-09 22:11:42.923;44,6511039733887
2022-08-09 22:10:37.923;44,6511039733887
2022-08-09 22:09:32.923;44,6511039733887
2022-08-09 22:08:32.923;44,6511039733887
2022-08-09 22:07:42.927;44,8521537780762
2022-08-09 22:06:37.927;44,8521537780762
2022-08-09 22:05:32.927;44,8521537780762
2022-08-09 22:04:27.927;44,8521537780762
2022-08-09 22:03:27.927;44,8521537780762
2022-08-09 22:02:22.930;44,8521537780762
2022-08-09 22:01:17.930;44,8521537780762
2022-08-09 22:00:12.930;44,8521537780762
2022-08-09 21:59:07.933;44,8521537780762
2022-08-09 21:58:07.933;44,8521537780762
2022-08-09 21:57:57.933;45,0538063049316
2022-08-09 21:56:57.933;45,0538063049316
2022-08-09 21:55:52.933;45,0538063049316
2022-08-09 21:54:47.937;45,0538063049316
2022-08-09 21:53:42.937;45,0538063049316
2022-08-09 21:52:37.937;45,0538063049316
2022-08-09 21:51:32.937;45,0538063049316
2022-08-09 21:50:32.937;45,0538063049316
2022-08-09 21:49:27.940;45,0538063049316
2022-08-09 21:48:22.940;45,0538063049316
2022-08-09 21:47:47.940;45,2548294067383
2022-08-09 21:46:42.940;45,2548294067383
2022-08-09 21:45:37.943;45,2548294067383
2022-08-09 21:44:32.943;45,2548294067383
2022-08-09 21:43:27.943;45,2548294067383
2022-08-09 21:42:22.947;45,2548294067383
2022-08-09 21:41:22.947;45,2548294067383
2022-08-09 21:40:17.947;45,2548294067383
2022-08-09 21:39:12.947;45,2548294067383
2022-08-09 21:38:07.947;45,2548294067383
2022-08-09 21:37:27.947;45,4575881958008
2022-08-09 21:36:22.950;45,4575881958008
2022-08-09 21:35:17.950;45,4575881958008
2022-08-09 21:34:12.950;45,4575881958008
2022-08-09 21:33:07.953;45,4575881958008
2022-08-09 21:32:07.953;45,4575881958008
2022-08-09 21:31:02.953;45,4575881958008
2022-08-09 21:29:57.953;45,4575881958008
2022-08-09 21:28:52.957;45,4575881958008
2022-08-09 21:28:02.957;45,6606903076172
2022-08-09 21:27:02.957;45,6606903076172
2022-08-09 21:25:57.957;45,6606903076172
2022-08-09 21:24:52.957;45,6606903076172
2022-08-09 21:23:47.960;45,6606903076172
2022-08-09 21:22:42.960;45,6606903076172
2022-08-09 21:21:42.960;45,6606903076172
2022-08-09 21:20:37.960;45,6606903076172
2022-08-09 21:19:32.963;45,6606903076172
2022-08-09 21:18:27.963;45,6606903076172
2022-08-09 21:17:27.963;45,8627777099609
2022-08-09 21:16:22.967;45,8627777099609
2022-08-09 21:15:22.967;45,8627777099609
2022-08-09 21:14:17.967;45,8627777099609
2022-08-09 21:13:12.967;45,8627777099609
2022-08-09 21:12:07.967;45,8627777099609
2022-08-09 21:11:02.970;45,8627777099609
2022-08-09 21:10:02.970;45,8627777099609
2022-08-09 21:08:57.970;45,8627777099609
2022-08-09 21:07:57.970;46,0648002624512
2022-08-09 21:06:52.973;46,0648002624512
2022-08-09 21:05:47.973;46,0648002624512
2022-08-09 21:04:47.973;46,0648002624512
2022-08-09 21:03:42.973;46,0648002624512
2022-08-09 21:02:37.977;46,0648002624512
2022-08-09 21:01:32.977;46,0648002624512
2022-08-09 21:00:27.977;46,0648002624512
2022-08-09 20:59:22.977;46,0648002624512
2022-08-09 20:58:22.977;46,0648002624512
2022-08-09 20:57:17.980;46,0648002624512
2022-08-09 20:57:02.980;46,2650184631348
2022-08-09 20:55:57.980;46,2650184631348
2022-08-09 20:54:52.980;46,2650184631348
2022-08-09 20:53:47.983;46,2650184631348
2022-08-09 20:52:42.983;46,2650184631348
2022-08-09 20:51:37.983;46,2650184631348
2022-08-09 20:50:37.983;46,2650184631348
2022-08-09 20:49:32.987;46,2650184631348
2022-08-09 20:48:27.987;46,2650184631348
2022-08-09 20:47:22.987;46,2650184631348
2022-08-09 20:46:17.987;46,2650184631348
2022-08-09 20:45:32.987;46,4728660583496
2022-08-09 20:44:27.990;46,4728660583496
2022-08-09 20:43:22.990;46,4728660583496
2022-08-09 20:42:17.990;46,4728660583496
2022-08-09 20:41:12.993;46,4728660583496
2022-08-09 20:40:12.993;46,4728660583496
2022-08-09 20:39:07.993;46,4728660583496
2022-08-09 20:38:02.993;46,4728660583496
2022-08-09 20:36:57.997;46,4728660583496
2022-08-09 20:35:52.997;46,4728660583496
2022-08-09 20:34:52.997;46,4728660583496
2022-08-09 20:33:47.997;46,673267364502
2022-08-09 20:32:42.997;46,673267364502
2022-08-09 20:31:38.000;46,673267364502
2022-08-09 20:30:33.000;46,673267364502
2022-08-09 20:29:28.000;46,673267364502
2022-08-09 20:28:28.000;46,673267364502
2022-08-09 20:27:23.003;46,673267364502
2022-08-09 20:26:18.003;46,673267364502
2022-08-09 20:25:13.003;46,673267364502
2022-08-09 20:24:08.007;46,673267364502
2022-08-09 20:23:08.007;46,673267364502
2022-08-09 20:22:03.007;46,673267364502
2022-08-09 20:21:23.007;46,8824005126953
2022-08-09 20:20:18.007;46,8824005126953
2022-08-09 20:19:18.007;46,8824005126953
2022-08-09 20:18:13.010;46,8824005126953
2022-08-09 20:17:08.010;46,8824005126953
2022-08-09 20:16:03.010;46,8824005126953
2022-08-09 20:14:58.013;46,8824005126953
2022-08-09 20:13:53.013;46,8824005126953
2022-08-09 20:12:53.013;46,8824005126953
2022-08-09 20:11:48.013;46,8824005126953
2022-08-09 20:10:43.017;46,8824005126953
2022-08-09 20:09:38.017;46,8824005126953
2022-08-09 20:09:33.017;47,0847015380859
2022-08-09 20:08:28.017;47,0847015380859
2022-08-09 20:07:23.017;47,0847015380859
2022-08-09 20:06:23.017;47,0847015380859
2022-08-09 20:05:18.020;47,0847015380859
2022-08-09 20:04:13.020;47,0847015380859
2022-08-09 20:03:08.020;47,0847015380859
2022-08-09 20:02:03.023;47,0847015380859
2022-08-09 20:01:03.023;47,0847015380859
2022-08-09 19:59:58.023;47,0847015380859
2022-08-09 19:59:53.023;47,2853698730469
2022-08-09 19:58:48.023;47,2853698730469
2022-08-09 19:57:43.027;47,2853698730469
2022-08-09 19:56:38.027;47,2853698730469
2022-08-09 19:55:33.027;47,2853698730469
2022-08-09 19:54:33.027;47,2853698730469
2022-08-09 19:53:53.027;47,4860534667969
2022-08-09 19:52:48.030;47,4860534667969
2022-08-09 19:51:48.030;47,4860534667969
2022-08-09 19:51:18.030;47,6867790222168
2022-08-09 19:50:13.030;47,6867790222168
2022-08-09 19:49:53.030;47,8890190124512
2022-08-09 19:48:48.033;47,8890190124512
2022-08-09 19:47:43.033;48,0949554443359
2022-08-09 19:46:43.033;48,3317909240723
2022-08-09 19:45:58.033;48,5492515563965
2022-08-09 19:45:08.037;48,7565307617188
2022-08-09 19:44:23.037;49,0000801086426
2022-08-09 19:43:38.037;49,2247314453125
2022-08-09 19:42:53.037;49,4600524902344
2022-08-09 19:42:13.037;49,6939125061035
2022-08-09 19:41:43.037;49,9077644348145
2022-08-09 19:41:03.037;50,1351089477539
