TagTime;Exh3_Vibr9
2022-08-09 23:59:42.840;0,476478755474091
2022-08-09 23:58:42.840;0,466298460960388
2022-08-09 23:57:37.840;0,466298460960388
2022-08-09 23:56:32.843;0,466298460960388
2022-08-09 23:55:32.843;0,466298460960388
2022-08-09 23:54:27.843;0,466298460960388
2022-08-09 23:53:22.843;0,466298460960388
2022-08-09 23:52:17.847;0,466298460960388
2022-08-09 23:51:12.847;0,466298460960388
2022-08-09 23:50:12.847;0,466298460960388
2022-08-09 23:49:07.847;0,466298460960388
2022-08-09 23:48:52.847;0,456228762865067
2022-08-09 23:47:47.847;0,456228762865067
2022-08-09 23:46:42.850;0,456228762865067
2022-08-09 23:45:37.850;0,456228762865067
2022-08-09 23:44:32.850;0,456228762865067
2022-08-09 23:43:27.853;0,456228762865067
2022-08-09 23:42:27.853;0,456228762865067
2022-08-09 23:41:22.853;0,456228762865067
2022-08-09 23:40:17.853;0,456228762865067
2022-08-09 23:39:12.857;0,456228762865067
2022-08-09 23:38:07.857;0,456228762865067
2022-08-09 23:37:07.857;0,456228762865067
2022-08-09 23:36:02.857;0,456228762865067
2022-08-09 23:34:57.857;0,456228762865067
2022-08-09 23:33:52.860;0,456228762865067
2022-08-09 23:32:47.860;0,456228762865067
2022-08-09 23:31:42.860;0,456228762865067
2022-08-09 23:30:42.860;0,456228762865067
2022-08-09 23:29:37.863;0,456228762865067
2022-08-09 23:28:32.863;0,456228762865067
2022-08-09 23:27:27.863;0,456228762865067
2022-08-09 23:26:22.867;0,456228762865067
2022-08-09 23:25:17.867;0,456228762865067
2022-08-09 23:24:17.867;0,456228762865067
2022-08-09 23:24:12.867;0,467639654874802
2022-08-09 23:23:07.867;0,467639654874802
2022-08-09 23:22:02.867;0,467639654874802
2022-08-09 23:20:57.870;0,467639654874802
2022-08-09 23:19:52.870;0,467639654874802
2022-08-09 23:19:47.870;0,478543162345886
2022-08-09 23:18:47.870;0,478543162345886
2022-08-09 23:18:37.870;0,48971676826477
2022-08-09 23:18:32.870;0,50210052728653
2022-08-09 23:18:22.870;0,525222599506378
2022-08-09 23:17:17.873;0,455859392881393
2022-08-09 23:16:17.873;0,455859392881393
2022-08-09 23:15:12.873;0,455859392881393
2022-08-09 23:14:27.873;0,44534620642662
2022-08-09 23:13:22.877;0,44534620642662
2022-08-09 23:12:22.877;0,44534620642662
2022-08-09 23:11:17.877;0,44534620642662
2022-08-09 23:10:12.877;0,44534620642662
2022-08-09 23:09:07.877;0,44534620642662
2022-08-09 23:08:02.880;0,44534620642662
2022-08-09 23:06:57.880;0,44534620642662
2022-08-09 23:05:57.880;0,44534620642662
2022-08-09 23:04:52.880;0,44534620642662
2022-08-09 23:04:07.883;0,434559762477875
2022-08-09 23:03:02.883;0,434559762477875
2022-08-09 23:02:02.883;0,434559762477875
2022-08-09 23:00:57.883;0,434559762477875
2022-08-09 22:59:52.887;0,434559762477875
2022-08-09 22:58:47.887;0,434559762477875
2022-08-09 22:57:42.887;0,434559762477875
2022-08-09 22:56:37.887;0,434559762477875
2022-08-09 22:55:37.887;0,434559762477875
2022-08-09 22:54:32.890;0,434559762477875
2022-08-09 22:53:27.890;0,434559762477875
2022-08-09 22:52:22.890;0,434559762477875
2022-08-09 22:51:17.893;0,434559762477875
2022-08-09 22:50:17.893;0,434559762477875
2022-08-09 22:49:12.893;0,434559762477875
2022-08-09 22:48:07.893;0,434559762477875
2022-08-09 22:47:02.897;0,434559762477875
2022-08-09 22:45:57.897;0,434559762477875
2022-08-09 22:44:52.897;0,434559762477875
2022-08-09 22:43:52.897;0,434559762477875
2022-08-09 22:43:47.897;0,423011720180511
2022-08-09 22:42:42.897;0,423011720180511
2022-08-09 22:41:37.900;0,423011720180511
2022-08-09 22:40:32.900;0,423011720180511
2022-08-09 22:39:27.900;0,423011720180511
2022-08-09 22:38:22.903;0,423011720180511
2022-08-09 22:37:22.903;0,423011720180511
2022-08-09 22:36:17.903;0,423011720180511
2022-08-09 22:35:12.903;0,423011720180511
2022-08-09 22:34:07.907;0,423011720180511
2022-08-09 22:33:02.907;0,423011720180511
2022-08-09 22:32:02.907;0,423011720180511
2022-08-09 22:30:57.907;0,423011720180511
2022-08-09 22:29:52.907;0,423011720180511
2022-08-09 22:28:47.910;0,423011720180511
2022-08-09 22:27:42.910;0,423011720180511
2022-08-09 22:26:37.910;0,423011720180511
2022-08-09 22:25:37.910;0,423011720180511
2022-08-09 22:24:32.913;0,423011720180511
2022-08-09 22:23:27.913;0,423011720180511
2022-08-09 22:23:22.913;0,412721395492554
2022-08-09 22:22:17.913;0,412721395492554
2022-08-09 22:21:12.917;0,412721395492554
2022-08-09 22:20:07.917;0,412721395492554
2022-08-09 22:19:07.917;0,412721395492554
2022-08-09 22:18:02.917;0,412721395492554
2022-08-09 22:16:57.917;0,412721395492554
2022-08-09 22:15:52.920;0,412721395492554
2022-08-09 22:14:47.920;0,412721395492554
2022-08-09 22:13:47.920;0,412721395492554
2022-08-09 22:12:42.920;0,412721395492554
2022-08-09 22:11:37.923;0,412721395492554
2022-08-09 22:10:32.923;0,412721395492554
2022-08-09 22:09:27.923;0,412721395492554
2022-08-09 22:08:22.927;0,412721395492554
2022-08-09 22:07:22.927;0,412721395492554
2022-08-09 22:06:17.927;0,412721395492554
2022-08-09 22:05:12.927;0,412721395492554
2022-08-09 22:04:07.927;0,412721395492554
2022-08-09 22:03:02.930;0,412721395492554
2022-08-09 22:02:02.930;0,412721395492554
2022-08-09 22:01:32.930;0,40267539024353
2022-08-09 22:00:27.930;0,40267539024353
2022-08-09 21:59:27.930;0,40267539024353
2022-08-09 21:58:22.933;0,40267539024353
2022-08-09 21:57:17.933;0,40267539024353
2022-08-09 21:56:12.933;0,40267539024353
2022-08-09 21:55:07.937;0,40267539024353
2022-08-09 21:54:02.937;0,40267539024353
2022-08-09 21:53:02.937;0,40267539024353
2022-08-09 21:51:57.937;0,40267539024353
2022-08-09 21:51:52.937;0,392385452985764
2022-08-09 21:50:47.937;0,392385452985764
2022-08-09 21:49:42.940;0,392385452985764
2022-08-09 21:48:37.940;0,392385452985764
